pairID,premise,hypothesis,explanation,selected_steps,explanation_category,note,Sentence1_Highlighted,Sentence2_Highlighted,gold_label
4846892973.jpg#0r1n,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,They are going fishing.,The second sentence explains that the people are the pier are fishing and not just standing around.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},3,neutral
4846892973.jpg#0r1n,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,They are going fishing.,Just because people are standing on a pier does not mean they're going fishing.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"2,3",neutral
4846892973.jpg#0r1n,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,They are going fishing.,just because they are standing on a pier doesn't mean that they are fishing.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},3,neutral
4846892973.jpg#0r1e,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,Six or seven people are standing on a pier.,A pier with a table and a pair of glasses nearby is the same as a pier.,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,"8,9,10,11,12,13,14,15,16",8,entailment
4846892973.jpg#0r1e,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,Six or seven people are standing on a pier.,Several people are standing on a pier,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,8,3,entailment
4846892973.jpg#0r1e,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,Six or seven people are standing on a pier.,Six or seven people are standing on a pier and there is a table with a pair of glasses in the foreground.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"0,2,3,5,8","0,2,3,5,8",entailment
4846892973.jpg#0r1c,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,They are in a boat.,They are either on the pier or in the boat.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"5,6,7,8","2,3,4",contradiction
4846892973.jpg#0r1c,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,They are in a boat.,Standing on a pier in differed than being in a boat.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"5,6,8","2,3,4",contradiction
4846892973.jpg#0r1c,Six or seven people are standing on a pier with a table and a pair of glasses in the foreground.,They are in a boat.,One cannot be standing on a pier and in a boat simultaneously.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"5,6,7,8","2,3,4",contradiction
4923472130.jpg#2r1e,A person in a red shirt and black pants hunched over.,A person wears a red shirt.,A person wears a red shirt and is hunched over.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"1,9,10","2,4,5",entailment
4923472130.jpg#2r1e,A person in a red shirt and black pants hunched over.,A person wears a red shirt.,A person wears a red shirt is rephrasing of a person in a red shirt.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"2,4,5","2,4,5",entailment
4923472130.jpg#2r1e,A person in a red shirt and black pants hunched over.,A person wears a red shirt.,A person hunched over the elephants for their tusk!,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"9,10",1,entailment
4923472130.jpg#2r1n,A person in a red shirt and black pants hunched over.,The person is a woman.,"The person may not be a woman, it could be a man.","[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},4,neutral
4923472130.jpg#2r1n,A person in a red shirt and black pants hunched over.,The person is a woman.,Just because the person is wearing a red shirt and black pants does not mean it is a woman.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"1,4",neutral
4923472130.jpg#2r1n,A person in a red shirt and black pants hunched over.,The person is a woman.,hunched over doesn't mean its a woman,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},4,neutral
4923472130.jpg#2r1c,A person in a red shirt and black pants hunched over.,The person is wearing a green shirt.,"It is either a red shirt or a green shirt, can't be both.","[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"4,5","5,6",contradiction
4923472130.jpg#2r1c,A person in a red shirt and black pants hunched over.,The person is wearing a green shirt.,red and green are different colors,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,4,5,contradiction
4923472130.jpg#2r1c,A person in a red shirt and black pants hunched over.,The person is wearing a green shirt.,A red shirt is different from a green shirt.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"4,5","5,6",contradiction
2348557363.jpg#4r1c,This child is on the library steps.,The child is on the school steps.,A library and a school are different buildings.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,5,5,contradiction
2348557363.jpg#4r1c,This child is on the library steps.,The child is on the school steps.,The child is either on the library steps or the school steps.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,5,5,contradiction
2348557363.jpg#4r1c,This child is on the library steps.,The child is on the school steps.,The child is either on the library steps or the school steps.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,5,5,contradiction
2348557363.jpg#4r1e,This child is on the library steps.,The child is on the steps.,The steps refer to the library steps.,"[{'step': 'Step 2: Does the explanation involve semantic similarity or substitution of key concepts?', 'type': 'Paraphrastic Inference (Semantic)'}]",Semantic-level Inference,,6,5,entailment
2348557363.jpg#4r1e,This child is on the library steps.,The child is on the steps.,Library steps are a type of steps.,"[{'step': 'Step 2: Does the explanation involve semantic similarity or substitution of key concepts?', 'type': 'Paraphrastic Inference (Semantic)'}]",Semantic-level Inference,,"5,6",5,entailment
2348557363.jpg#4r1e,This child is on the library steps.,The child is on the steps.,Library steps are a form of steps.,"[{'step': 'Step 2: Does the explanation involve semantic similarity or substitution of key concepts?', 'type': 'Paraphrastic Inference (Semantic)'}]",Semantic-level Inference,,"5,6",5,entailment
2348557363.jpg#4r1n,This child is on the library steps.,The child is on the steps inside the library.,You can not infer the child is in the library.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},8,neutral
2348557363.jpg#4r1n,This child is on the library steps.,The child is on the steps inside the library.,It does not specify if the child is on the steps inside or outside.,"[{'step': 'Step 5: Does the explanation point out information not mentioned in the premise?', 'type': 'Absence of Mention'}]",Absence of Mention,,{},"1,5,6,8",neutral
2348557363.jpg#4r1n,This child is on the library steps.,The child is on the steps inside the library.,steps could be inside or outside,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},6,neutral
3439382048.jpg#3r1c,The tattooed basketball player is about to dunk the ball.,The man is playing football..,The player can't be dunking the ball the football.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,7,4,contradiction
3439382048.jpg#3r1c,The tattooed basketball player is about to dunk the ball.,The man is playing football..,These cannot be the same man since football and basketball are different sports.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"2,1,3","4,1,2,3",contradiction
3439382048.jpg#3r1c,The tattooed basketball player is about to dunk the ball.,The man is playing football..,basketball not same as  football..,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,2,4,contradiction
3439382048.jpg#3r1e,The tattooed basketball player is about to dunk the ball.,The person is playing basketball.,A player might dunk a basketball while playing that sport.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,7,"3,4",entailment
3439382048.jpg#3r1e,The tattooed basketball player is about to dunk the ball.,The person is playing basketball.,Answer : The tattooed basketball player is the person.,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,{},{},entailment
3439382048.jpg#3r1e,The tattooed basketball player is about to dunk the ball.,The person is playing basketball.,Answer : Dunk the ball refers to playing baseketball.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,{},{},entailment
3439382048.jpg#3r1e,The tattooed basketball player is about to dunk the ball.,The person is playing basketball.,A tattooed basketball player is a person.,"[{'step': 'Step 1: Does the explanation rely on resolving coreference between entities?', 'type': 'Coreference Resolution'}]",Coreference Resolution,,{},{},entailment
3439382048.jpg#3r1e,The tattooed basketball player is about to dunk the ball.,The person is playing basketball.,To dunk the ball is a phrase used when playing basketball.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},{},entailment
